Date,BAC,C,GS,JPM,MS,WFC
2020-01-21 17:15:00+00:00,34.49,80.83,248.4707,138.0152,55.485,49.815
2020-01-21 17:30:00+00:00,34.48,80.79,248.24,137.94,55.46,49.815
2020-01-21 17:45:00+00:00,34.47,80.69,248.4,137.84,55.41,49.7924
2020-01-21 18:00:00+00:00,34.45,80.605,248.32,137.795,55.39,49.72
2020-01-21 18:15:00+00:00,34.37,80.37,247.85,137.51,55.28,49.53
2020-01-21 18:30:00+00:00,34.3464,80.24,247.47,137.3693,55.445,49.575
2020-01-21 18:45:00+00:00,34.345,80.1,246.675,137.18,55.365,49.535
2020-01-21 19:00:00+00:00,34.41,80.13,246.92,137.24,55.615,49.525
2020-01-21 19:15:00+00:00,34.365,80.051,246.89,137.18,55.68,49.465
2020-01-21 19:30:00+00:00,34.37,80.0552,247.32,137.23,55.8201,49.49
2020-01-21 19:45:00+00:00,34.37,80.1099,247.2,137.2,55.9,49.42
2020-01-21 20:00:00+00:00,34.405,80.375,247.43,137.36,56.065,49.495
2020-01-21 20:15:00+00:00,34.365,80.2901,246.81,137.22,55.89,49.38
2020-01-21 20:30:00+00:00,34.3457,80.14,246.265,137.0425,55.845,49.29
2020-01-21 20:45:00+00:00,34.25,79.92,245.77,136.84,55.91,48.95
2020-01-21 21:00:00+00:00,34.26,79.9,245.7,136.84,55.92,48.94
2020-01-22 14:30:00+00:00,34.295,80.2276,247.745,136.885,56.2864,48.87
2020-01-22 14:45:00+00:00,34.295,80.09,247.66,136.8,56.27,48.82
2020-01-22 15:00:00+00:00,34.285,80.12,247.47,136.6,56.205,48.79
2020-01-22 15:15:00+00:00,34.355,80.1253,247.66,136.831,56.24,48.795
2020-01-22 15:30:00+00:00,34.37,80.16,247.49,136.97,56.1946,48.825
2020-01-22 15:45:00+00:00,34.29,79.96,247.28,136.665,56.06,48.71
2020-01-22 16:00:00+00:00,34.265,79.8854,246.67,136.47,55.97,48.645
2020-01-22 16:15:00+00:00,34.2899,79.96,246.38,136.425,55.975,48.67
2020-01-22 16:30:00+00:00,34.32,80.095,247.185,136.525,56.085,48.625
2020-01-22 16:45:00+00:00,34.265,80.17,247.1267,136.49,56.035,48.58
2020-01-22 17:00:00+00:00,34.275,80.2,247.49,136.65,56.03,48.525
2020-01-22 17:15:00+00:00,34.28,80.19,247.57,136.66,56.04,48.5237
2020-01-22 17:30:00+00:00,34.2947,80.225,247.8,136.75,56.125,48.545
2020-01-22 17:45:00+00:00,34.315,80.335,247.87,136.835,56.145,48.525
2020-01-22 18:00:00+00:00,34.31,80.22,247.85,136.75,56.11,48.415
2020-01-22 18:15:00+00:00,34.325,80.225,248.21,136.775,56.185,48.345
2020-01-22 18:30:00+00:00,34.3,80.27,248.17,136.73,56.2,48.365
2020-01-22 18:45:00+00:00,34.3,80.165,247.94,136.705,56.135,48.36
2020-01-22 19:00:00+00:00,34.37,80.17,248.1,136.81,56.16,48.515
2020-01-22 19:15:00+00:00,34.375,80.1699,247.78,136.925,56.1,48.485
2020-01-22 19:30:00+00:00,34.39,80.1749,247.74,136.945,56.135,48.495
2020-01-22 19:45:00+00:00,34.385,80.12,247.68,136.94,56.095,48.56
2020-01-22 20:00:00+00:00,34.345,80.0074,247.09,136.7353,55.935,48.55
2020-01-22 20:15:00+00:00,34.355,80.1231,246.99,136.75,55.895,48.505
2020-01-22 20:30:00+00:00,34.385,80.18,247.31,136.84,55.915,48.505
2020-01-22 20:45:00+00:00,34.37,80.1,247.06,136.66,55.85,48.56
2020-01-22 21:00:00+00:00,34.3599,80.1,247.05,136.62,55.86,48.56
2020-01-23 14:30:00+00:00,33.84,79.17,244.17,135.33,55.22,48.18
2020-01-23 14:45:00+00:00,33.85,79.13,245.04,135.41,55.15,48.205
2020-01-23 15:00:00+00:00,33.825,79.1625,245.45,134.97,55.14,48.06
2020-01-23 15:15:00+00:00,33.795,79.145,245.1,135.0,54.955,48.0278
2020-01-23 15:30:00+00:00,33.855,79.3,245.78,135.085,55.29,48.1
2020-01-23 15:45:00+00:00,33.805,79.185,245.15,134.89,55.2315,48.035
2020-01-23 16:00:00+00:00,33.8,79.09,244.67,135.12,55.3,48.01
2020-01-23 16:15:00+00:00,33.79,79.07,244.6,135.13,55.275,48.025
2020-01-23 16:30:00+00:00,33.84,79.265,244.56,135.199,55.32,48.005
2020-01-23 16:45:00+00:00,33.855,79.355,244.94,135.3074,55.328,48.02
2020-01-23 17:00:00+00:00,33.9124,79.4734,245.21,135.68,55.43,48.14
2020-01-23 17:15:00+00:00,33.93,79.36,245.26,135.63,55.41,48.09
2020-01-23 17:30:00+00:00,33.97,79.51,245.56,135.7716,55.53,48.205
2020-01-23 17:45:00+00:00,33.97,79.52,245.36,135.78,55.52,48.23
2020-01-23 18:00:00+00:00,33.985,79.57,245.5,135.94,55.46,48.215
2020-01-23 18:15:00+00:00,34.025,79.64,245.83,135.98,55.545,48.25
2020-01-23 18:30:00+00:00,34.11,79.879,246.3,136.28,55.645,48.31
2020-01-23 18:45:00+00:00,34.122,79.89,246.57,136.24,55.57,48.35
2020-01-23 19:00:00+00:00,34.175,79.96,246.72,136.495,55.55,48.41
2020-01-23 19:15:00+00:00,34.14,79.91,246.47,136.36,55.465,48.425
2020-01-23 19:30:00+00:00,34.2121,80.0698,246.53,136.585,55.53,48.41
2020-01-23 19:45:00+00:00,34.24,79.95,246.525,136.55,55.535,48.4281
2020-01-23 20:00:00+00:00,34.23,80.0,246.3637,136.6,55.49,48.39
2020-01-23 20:15:00+00:00,34.235,80.015,246.315,136.63,55.555,48.3307
2020-01-23 20:30:00+00:00,34.195,79.88,245.795,136.5821,55.4499,48.2656
2020-01-23 20:45:00+00:00,34.12,79.81,245.58,136.54,55.53,48.23
2020-01-23 21:00:00+00:00,34.15,79.8,245.58,136.54,55.53,48.22
2020-01-24 14:30:00+00:00,33.93,79.12,244.1622,135.56,55.41,47.9576
2020-01-24 14:45:00+00:00,33.878,79.045,244.09,135.48,55.54,47.93
2020-01-24 15:00:00+00:00,33.78,78.855,243.49,135.05,55.23,47.86
2020-01-24 15:15:00+00:00,33.59,78.17,241.93,134.53,54.89,47.66
2020-01-24 15:30:00+00:00,33.63,78.295,242.07,134.48,54.825,47.7354
2020-01-24 15:45:00+00:00,33.745,78.6899,242.73,134.7258,54.88,47.755
2020-01-24 16:00:00+00:00,33.73,78.7,243.5,134.8,54.9651,47.83
2020-01-24 16:15:00+00:00,33.64,78.43,243.22,134.4,54.79,47.66
2020-01-24 16:30:00+00:00,33.58,78.2615,242.97,134.16,54.67,47.6051
2020-01-24 16:45:00+00:00,33.525,78.04,242.77,133.955,54.47,47.505
2020-01-24 17:00:00+00:00,33.45,77.8651,242.16,133.68,54.295,47.3854
2020-01-24 17:15:00+00:00,33.45,77.86,241.96,133.525,54.19,47.42
2020-01-24 17:30:00+00:00,33.555,78.1958,242.6748,133.895,54.4263,47.4889
2020-01-24 17:45:00+00:00,33.5763,78.36,242.745,133.98,54.475,47.495
2020-01-24 18:00:00+00:00,33.5053,78.18,242.23,133.6,54.35,47.445
2020-01-24 18:15:00+00:00,33.495,78.155,242.39,133.57,54.405,47.415
2020-01-24 18:30:00+00:00,33.415,77.97,241.7282,133.26,54.275,47.29
2020-01-24 18:45:00+00:00,33.4,78.08,241.8458,133.165,54.38,47.225
2020-01-24 19:00:00+00:00,33.39,78.115,241.483,132.905,54.37,47.305
2020-01-24 19:15:00+00:00,33.3,77.79,240.9401,132.59,54.27,47.32
2020-01-24 19:30:00+00:00,33.275,77.7594,240.65,132.41,54.2,47.255
2020-01-24 19:45:00+00:00,33.445,78.08,241.55,132.88,54.395,47.435
2020-01-24 20:00:00+00:00,33.525,78.17,241.94,133.165,54.4946,47.5036
2020-01-24 20:15:00+00:00,33.525,78.25,241.94,133.32,54.56,47.48
2020-01-24 20:30:00+00:00,33.45,78.115,241.37,132.965,54.41,47.44
2020-01-24 20:45:00+00:00,33.55,78.41,241.87,133.14,54.55,47.57
2020-01-24 21:00:00+00:00,33.55,78.42,241.92,133.2,54.55,47.57
2020-01-27 14:30:00+00:00,32.84,76.37,237.51,131.18,53.19,47.04
2020-01-27 14:45:00+00:00,32.965,76.65,237.46,131.6,53.41,47.295
2020-01-27 15:00:00+00:00,32.935,76.34,237.78,131.27,53.29,47.25
2020-01-27 15:15:00+00:00,33.035,76.53,238.17,131.83,53.415,47.395
2020-01-27 15:30:00+00:00,32.871,76.14,236.63,131.3426,53.145,47.115
2020-01-27 15:45:00+00:00,32.94,76.205,236.68,131.7,53.008,47.165
2020-01-27 16:00:00+00:00,32.84,76.235,237.01,131.66,52.93,47.085
2020-01-27 16:15:00+00:00,32.875,76.2752,237.2,131.845,52.955,47.1
2020-01-27 16:30:00+00:00,32.97,76.49,237.94,132.27,53.14,47.21
2020-01-27 16:45:00+00:00,32.95,76.445,237.25,132.0,53.0352,47.128
2020-01-27 17:00:00+00:00,33.05,76.685,237.6,132.45,53.1175,47.145
2020-01-27 17:15:00+00:00,33.05,76.83,237.86,132.54,53.21,47.14
2020-01-27 17:30:00+00:00,33.105,76.92,238.47,132.81,53.32,47.23
2020-01-27 17:45:00+00:00,33.05,76.75,238.11,132.63,53.195,47.245
2020-01-27 18:00:00+00:00,33.035,76.7251,237.91,132.61,53.145,47.235
2020-01-27 18:15:00+00:00,32.975,76.66,238.46,132.61,53.22,47.24
2020-01-27 18:30:00+00:00,32.96,76.705,238.57,132.54,53.22,47.2
2020-01-27 18:45:00+00:00,32.93,76.69,238.76,132.54,53.16,47.14
2020-01-27 19:00:00+00:00,32.915,76.675,238.74,132.46,53.135,47.1072
2020-01-27 19:15:00+00:00,32.93,76.7,238.74,132.52,53.195,47.145
2020-01-27 19:30:00+00:00,32.91,76.78,238.73,132.46,53.19,47.16
2020-01-27 19:45:00+00:00,32.855,76.66,238.35,132.11,53.1,47.0501
2020-01-27 20:00:00+00:00,32.885,76.765,238.17,132.29,53.13,47.095
2020-01-27 20:15:00+00:00,32.915,76.85,238.6,132.37,53.18,47.1852
2020-01-27 20:30:00+00:00,32.84,76.705,238.37,132.315,53.235,47.12
2020-01-27 20:45:00+00:00,32.84,76.66,238.05,131.99,53.1,47.09
2020-01-27 21:00:00+00:00,32.8199,76.71,238.14,132.03,53.11,47.12
2020-01-28 14:30:00+00:00,33.005,76.96,238.55,132.77,53.475,47.42
2020-01-28 14:45:00+00:00,33.045,77.07,239.37,133.1,53.46,47.42
2020-01-28 15:00:00+00:00,33.337,77.68,240.54,133.98,53.8,47.685
2020-01-28 15:15:00+00:00,33.405,77.9,240.87,134.24,53.955,47.72
2020-01-28 15:30:00+00:00,33.455,78.05,241.63,134.52,54.08,47.73
2020-01-28 15:45:00+00:00,33.42,77.98,242.18,134.49,54.115,47.66
2020-01-28 16:00:00+00:00,33.3745,77.755,241.7678,134.35,54.01,47.5599
2020-01-28 16:15:00+00:00,33.3925,77.605,242.26,134.6,54.17,47.565
2020-01-28 16:30:00+00:00,33.385,77.72,241.85,134.54,54.13,47.545
2020-01-28 16:45:00+00:00,33.4626,77.925,242.51,134.84,54.33,47.555
2020-01-28 17:00:00+00:00,33.43,77.87,242.2817,134.841,54.308,47.55
2020-01-28 17:15:00+00:00,33.411,77.88,242.44,134.8427,54.33,47.585
2020-01-28 17:30:00+00:00,33.41,77.78,242.45,134.895,54.3,47.535
2020-01-28 17:45:00+00:00,33.405,77.785,242.48,134.86,54.37,47.565
2020-01-28 18:00:00+00:00,33.335,77.685,242.135,134.495,54.33,47.55
2020-01-28 18:15:00+00:00,33.34,77.615,242.31,134.59,54.35,47.505
2020-01-28 18:30:00+00:00,33.32,77.515,242.33,134.55,54.315,47.4
2020-01-28 18:45:00+00:00,33.31,77.55,242.33,134.62,54.29,47.41
2020-01-28 19:00:00+00:00,33.39,77.68,243.01,134.81,54.42,47.45
2020-01-28 19:15:00+00:00,33.325,77.44,242.69,134.665,54.3683,47.4499
2020-01-28 19:30:00+00:00,33.38,77.59,243.25,134.9,54.42,47.485
2020-01-28 19:45:00+00:00,33.33,77.495,242.71,134.61,54.245,47.42
2020-01-28 20:00:00+00:00,33.29,77.29,242.42,134.37,54.085,47.3334
2020-01-28 20:15:00+00:00,33.35,77.495,243.31,134.9186,54.185,47.43
2020-01-28 20:30:00+00:00,33.32,77.445,242.9,134.84,54.18,47.435
2020-01-28 20:45:00+00:00,33.24,77.25,242.64,134.43,54.035,47.36
2020-01-28 21:00:00+00:00,33.2401,77.31,242.58,134.8,54.02,47.69
2020-01-29 14:30:00+00:00,33.4,77.89,243.4,135.19,54.32,47.71
2020-01-29 14:45:00+00:00,33.315,77.575,241.82,134.975,54.06,47.605
2020-01-29 15:00:00+00:00,33.245,77.23,240.5,134.66,53.83,47.5
2020-01-29 15:15:00+00:00,33.35,77.49,241.25,135.07,54.22,47.685
2020-01-29 15:30:00+00:00,33.365,77.54,241.33,135.25,54.29,47.685
2020-01-29 15:45:00+00:00,33.395,77.665,241.24,135.36,54.27,47.72
2020-01-29 16:00:00+00:00,33.3999,77.51,240.77,135.429,54.28,47.6827
2020-01-29 16:15:00+00:00,33.375,77.475,240.1,135.28,54.42,47.675
2020-01-29 16:30:00+00:00,33.34,77.34,239.77,135.31,54.3,47.605
2020-01-29 16:45:00+00:00,33.355,77.34,239.925,135.37,54.25,47.6366
2020-01-29 17:00:00+00:00,33.325,77.275,239.8,135.27,54.21,47.65
2020-01-29 17:15:00+00:00,33.295,77.16,239.76,135.01,54.16,47.655
2020-01-29 17:30:00+00:00,33.28,77.08,239.78,134.92,54.1116,47.68
2020-01-29 17:45:00+00:00,33.275,77.07,239.74,135.0232,54.05,47.675
2020-01-29 18:00:00+00:00,33.245,77.01,239.98,134.95,53.9977,47.71
2020-01-29 18:15:00+00:00,33.2966,77.16,241.03,135.14,54.09,47.71
2020-01-29 18:30:00+00:00,33.27,77.045,240.93,134.99,54.0621,47.73
2020-01-29 18:45:00+00:00,33.34,77.13,240.91,134.98,54.11,47.725
2020-01-29 19:00:00+00:00,33.31,77.185,241.58,135.01,54.14,47.785
2020-01-29 19:15:00+00:00,33.265,77.05,241.89,134.81,54.14,47.69
2020-01-29 19:30:00+00:00,33.21,76.96,241.4,134.59,54.065,47.595
2020-01-29 19:45:00+00:00,33.147,76.82,240.8,134.3342,53.94,47.505
2020-01-29 20:00:00+00:00,33.05,76.58,240.68,133.84,53.79,47.33
2020-01-29 20:15:00+00:00,33.125,76.68,240.89,134.3272,53.905,47.415
2020-01-29 20:30:00+00:00,33.12,76.655,240.34,134.85,53.88,47.405
2020-01-29 20:45:00+00:00,33.02,76.47,240.03,134.23,53.69,47.27
2020-01-29 21:00:00+00:00,32.98,76.48,240.12,134.23,53.95,47.27
2020-01-30 14:30:00+00:00,32.98,76.0,240.125,134.62,53.11,47.37
2020-01-30 14:45:00+00:00,33.0,76.2291,239.86,134.54,52.88,47.295
2020-01-30 15:00:00+00:00,32.9879,76.2928,240.865,134.47,52.965,47.35
2020-01-30 15:15:00+00:00,32.94,76.28,239.95,134.11,52.92,47.24
2020-01-30 15:30:00+00:00,32.73,75.755,238.74,133.39,52.555,47.1
2020-01-30 15:45:00+00:00,32.7,75.58,237.94,133.435,52.47,47.115
2020-01-30 16:00:00+00:00,32.8265,75.84,238.79,133.92,52.575,47.2601
2020-01-30 16:15:00+00:00,32.91,75.8625,239.82,133.95,52.7,47.295
2020-01-30 16:30:00+00:00,32.89,75.7071,240.05,134.02,52.685,47.26
2020-01-30 16:45:00+00:00,32.92,76.0,240.6,134.04,52.85,47.29
2020-01-30 17:00:00+00:00,32.9255,75.9955,240.62,134.02,52.78,47.325
2020-01-30 17:15:00+00:00,32.905,75.93,240.36,133.91,52.745,47.23
2020-01-30 17:30:00+00:00,32.8873,75.93,239.81,133.75,52.67,47.21
2020-01-30 17:45:00+00:00,32.92,75.96,240.06,133.915,52.76,47.21
2020-01-30 18:00:00+00:00,32.93,75.97,240.07,133.92,52.83,47.235
2020-01-30 18:15:00+00:00,32.96,76.02,240.2,133.98,52.845,47.285
2020-01-30 18:30:00+00:00,32.985,76.07,240.54,134.11,52.85,47.375
2020-01-30 18:45:00+00:00,32.965,75.95,240.14,133.93,52.81,47.325
2020-01-30 19:00:00+00:00,33.035,76.095,240.8925,134.1,52.93,47.335
2020-01-30 19:15:00+00:00,33.1199,76.266,241.43,134.285,53.02,47.475
2020-01-30 19:30:00+00:00,33.1464,76.31,241.77,134.28,53.18,47.515
2020-01-30 19:45:00+00:00,33.21,76.6731,242.745,134.715,53.42,47.62
2020-01-30 20:00:00+00:00,33.205,76.805,242.865,134.7872,53.415,47.655
2020-01-30 20:15:00+00:00,33.285,77.045,243.07,135.19,53.5174,47.75
2020-01-30 20:30:00+00:00,33.38,77.195,243.82,135.56,53.64,47.765
2020-01-30 20:45:00+00:00,33.47,77.42,244.17,135.89,53.82,47.9
2020-01-30 21:00:00+00:00,33.5,77.43,244.13,136.05,53.82,47.99
2020-01-31 14:30:00+00:00,33.01,75.88,241.32,134.095,53.09,47.2999
2020-01-31 14:45:00+00:00,33.04,75.66,241.33,134.0,52.865,47.24
2020-01-31 15:00:00+00:00,33.03,75.61,240.52,133.94,52.945,47.25
2020-01-31 15:15:00+00:00,33.06,75.633,240.17,134.0275,52.89,47.225
2020-01-31 15:30:00+00:00,33.015,75.47,239.92,133.56,52.83,47.26
2020-01-31 15:45:00+00:00,32.98,75.39,239.725,133.4296,52.72,47.235
2020-01-31 16:00:00+00:00,32.93,75.3984,240.21,133.35,52.715,47.205
2020-01-31 16:15:00+00:00,32.86,75.09,240.41,133.02,52.62,47.05
2020-01-31 16:30:00+00:00,32.945,75.33,240.45,133.2,52.67,47.12
2020-01-31 16:45:00+00:00,33.095,75.65,241.42,133.64,52.9363,47.24
2020-01-31 17:00:00+00:00,33.045,75.555,240.4666,133.46,52.8,47.175
2020-01-31 17:15:00+00:00,33.0231,75.45,240.0906,133.2,52.78,47.155
2020-01-31 17:30:00+00:00,32.96,75.28,239.8646,132.95,52.62,47.09
2020-01-31 17:45:00+00:00,32.91,74.96,239.54,132.8,52.54,47.01
2020-01-31 18:00:00+00:00,32.86,74.89,239.32,132.49,52.46,46.955
2020-01-31 18:15:00+00:00,32.895,74.9,239.165,132.5495,52.48,46.965
2020-01-31 18:30:00+00:00,32.8172,74.695,239.1147,132.3102,52.43,46.895
2020-01-31 18:45:00+00:00,32.845,74.655,239.25,132.45,52.46,46.94
2020-01-31 19:00:00+00:00,32.88,74.785,239.26,132.64,52.495,47.025
2020-01-31 19:15:00+00:00,32.8658,74.61,239.155,132.4223,52.43,46.996
2020-01-31 19:30:00+00:00,32.875,74.58,238.99,132.4536,52.475,46.945
2020-01-31 19:45:00+00:00,32.87,74.6558,238.919,132.53,52.46,46.95
2020-01-31 20:00:00+00:00,32.84,74.385,238.33,132.27,52.27,46.82
2020-01-31 20:15:00+00:00,32.8134,74.275,237.79,132.015,52.1901,46.825
2020-01-31 20:30:00+00:00,32.78,74.23,237.87,132.01,52.12,46.95
2020-01-31 20:45:00+00:00,32.82,74.4,237.64,132.33,52.24,46.91
2020-01-31 21:00:00+00:00,32.88,74.4102,237.75,132.45,52.3,46.97
2020-02-03 14:30:00+00:00,33.21,75.59,239.82,133.53,52.875,47.46
2020-02-03 14:45:00+00:00,33.195,75.895,241.445,133.57,52.98,47.465
2020-02-03 15:00:00+00:00,33.345,75.98,241.985,133.89,53.47,47.665
2020-02-03 15:15:00+00:00,33.355,75.805,242.065,134.09,53.53,47.615
2020-02-03 15:30:00+00:00,33.225,75.57,241.22,133.78,53.385,47.55
2020-02-03 15:45:00+00:00,33.215,75.54,241.32,133.7385,53.25,47.53
2020-02-03 16:00:00+00:00,33.225,75.665,241.08,133.95,53.175,47.505
2020-02-03 16:15:00+00:00,33.1593,75.375,240.86,133.77,52.95,47.395
2020-02-03 16:30:00+00:00,33.06,75.1,240.155,133.29,52.735,47.225
2020-02-03 16:45:00+00:00,33.125,75.24,240.18,133.48,52.86,47.27
2020-02-03 17:00:00+00:00,33.11,75.18,240.195,133.39,52.885,47.285
2020-02-03 17:15:00+00:00,33.13,75.14,240.54,133.445,53.03,47.26
2020-02-03 17:30:00+00:00,33.155,75.19,240.5051,133.46,53.0967,47.25
2020-02-03 17:45:00+00:00,33.195,75.32,240.67,133.635,53.175,47.3
2020-02-03 18:00:00+00:00,33.115,75.22,240.0,133.3603,53.035,47.24
2020-02-03 18:15:00+00:00,33.12,75.24,240.42,133.3717,53.04,47.15
2020-02-03 18:30:00+00:00,33.125,75.38,240.65,133.59,53.07,47.185
2020-02-03 18:45:00+00:00,33.125,75.3645,240.64,133.495,53.06,47.16
2020-02-03 19:00:00+00:00,33.045,75.115,240.44,133.26,52.85,47.08
2020-02-03 19:15:00+00:00,33.07,75.19,240.61,133.48,52.8,47.09
2020-02-03 19:30:00+00:00,33.125,75.315,240.75,133.63,52.85,47.175
2020-02-03 19:45:00+00:00,33.145,75.45,240.5,133.845,52.91,47.25
2020-02-03 20:00:00+00:00,33.165,75.495,240.3768,133.75,52.92,47.245
2020-02-03 20:15:00+00:00,33.185,75.61,240.655,133.83,52.925,47.285
2020-02-03 20:30:00+00:00,33.07,75.47,240.08,133.47,52.8,47.165
2020-02-03 20:45:00+00:00,32.96,75.115,238.98,133.35,52.59,47.11
2020-02-03 21:00:00+00:00,32.92,75.13,237.5602,133.02,52.5,47.12
2020-02-04 14:30:00+00:00,33.58,76.73,242.92,135.415,53.97,47.64
2020-02-04 14:45:00+00:00,33.62,76.9,242.81,135.82,53.97,47.665
2020-02-04 15:00:00+00:00,33.66,76.75,242.485,135.8566,53.95,47.62
2020-02-04 15:15:00+00:00,33.7178,76.805,243.37,136.19,54.2299,47.65
2020-02-04 15:30:00+00:00,33.775,76.82,243.42,136.49,54.285,47.555
2020-02-04 15:45:00+00:00,33.735,76.8601,242.95,136.41,54.29,47.575
2020-02-04 16:00:00+00:00,33.705,76.6631,242.5708,135.875,54.17,47.52
2020-02-04 16:15:00+00:00,33.76,76.86,243.26,136.3,54.3466,47.5875
2020-02-04 16:30:00+00:00,33.755,76.9277,243.08,136.08,54.4343,47.565
2020-02-04 16:45:00+00:00,33.775,77.0,243.19,136.2329,54.43,47.57
2020-02-04 17:00:00+00:00,33.795,77.025,243.34,136.425,54.5,47.56
2020-02-04 17:15:00+00:00,33.82,77.02,243.2,136.51,54.566,47.55
2020-02-04 17:30:00+00:00,33.825,77.09,243.15,136.48,54.585,47.508
2020-02-04 17:45:00+00:00,33.855,77.19,243.07,136.44,54.5,47.585
2020-02-04 18:00:00+00:00,33.865,77.17,242.73,136.48,54.39,47.575
2020-02-04 18:15:00+00:00,33.835,77.08,242.906,136.255,54.325,47.5363
2020-02-04 18:30:00+00:00,33.8336,77.0,243.01,136.345,54.415,47.5411
2020-02-04 18:45:00+00:00,33.87,77.105,243.23,136.465,54.425,47.565
2020-02-04 19:00:00+00:00,33.855,77.055,243.205,136.435,54.3431,47.57
2020-02-04 19:15:00+00:00,33.795,76.91,242.54,136.165,54.225,47.495
2020-02-04 19:30:00+00:00,33.835,76.995,242.64,136.26,54.3,47.525
2020-02-04 19:45:00+00:00,33.785,76.93,242.43,136.0938,54.23,47.508
2020-02-04 20:00:00+00:00,33.665,76.57,241.94,135.59,54.165,47.44
2020-02-04 20:15:00+00:00,33.715,76.78,242.24,135.87,54.14,47.488
2020-02-04 20:30:00+00:00,33.69,76.715,242.125,135.7,54.18,47.47
2020-02-04 20:45:00+00:00,33.62,76.5,241.95,135.29,54.02,47.27
2020-02-04 21:00:00+00:00,33.63,76.65,243.245,135.66,54.0,47.26
2020-02-05 14:30:00+00:00,34.159,78.06,244.55,136.53,54.88,47.81
2020-02-05 14:45:00+00:00,34.295,78.31,244.7,136.77,54.995,47.8156
2020-02-05 15:00:00+00:00,34.485,78.4,244.74,137.15,54.85,47.935
2020-02-05 15:15:00+00:00,34.48,78.32,243.73,136.62,54.5101,47.84
2020-02-05 15:30:00+00:00,34.52,78.42,243.62,136.66,54.59,47.9
2020-02-05 15:45:00+00:00,34.585,78.63,244.36,136.875,54.575,48.01
2020-02-05 16:00:00+00:00,34.6125,78.355,244.0,136.6999,54.475,48.155
2020-02-05 16:15:00+00:00,34.65,78.39,244.2,136.465,54.525,48.16
2020-02-05 16:30:00+00:00,34.645,78.095,243.5755,136.06,54.54,48.175
2020-02-05 16:45:00+00:00,34.7925,78.345,244.26,136.86,54.76,48.335
2020-02-05 17:00:00+00:00,34.745,78.475,244.5,136.81,54.79,48.33
2020-02-05 17:15:00+00:00,34.75,78.535,244.28,136.82,54.805,48.335
2020-02-05 17:30:00+00:00,34.75,78.595,244.105,136.74,54.84,48.26
2020-02-05 17:45:00+00:00,34.7222,78.54,243.995,136.61,54.77,48.275
2020-02-05 18:00:00+00:00,34.695,78.4443,243.83,136.575,54.65,48.25
2020-02-05 18:15:00+00:00,34.7,78.49,244.06,136.7,54.7,48.265
2020-02-05 18:30:00+00:00,34.69,78.55,243.9,136.97,54.74,48.34
2020-02-05 18:45:00+00:00,34.675,78.72,244.06,137.15,54.79,48.345
2020-02-05 19:00:00+00:00,34.63,78.585,243.625,136.875,54.755,48.24
2020-02-05 19:15:00+00:00,34.6701,78.74,243.93,137.02,54.745,48.3123
2020-02-05 19:30:00+00:00,34.685,78.8,244.09,137.11,54.77,48.37
2020-02-05 19:45:00+00:00,34.63,78.845,244.0,137.1533,54.76,48.36
2020-02-05 20:00:00+00:00,34.69,78.83,244.085,137.41,54.885,48.315
2020-02-05 20:15:00+00:00,34.735,78.915,244.245,137.63,54.97,48.375
2020-02-05 20:30:00+00:00,34.725,78.93,244.36,137.61,54.995,48.335
2020-02-05 20:45:00+00:00,34.7,78.86,244.3,137.62,54.995,48.31
2020-02-05 21:00:00+00:00,34.7,78.85,244.3,137.6,54.99,48.32
2020-02-06 14:30:00+00:00,34.7499,78.95,244.52,137.35,55.04,48.08
2020-02-06 14:45:00+00:00,34.78,79.09,244.67,137.66,54.875,48.12
2020-02-06 15:00:00+00:00,34.755,79.005,244.37,137.74,54.845,48.0097
2020-02-06 15:15:00+00:00,34.715,78.85,244.21,137.56,54.78,47.97
2020-02-06 15:30:00+00:00,34.735,78.785,243.58,137.72,54.675,47.9
2020-02-06 15:45:00+00:00,34.71,78.67,243.06,137.565,54.65,47.945
2020-02-06 16:00:00+00:00,34.78,78.7398,243.18,137.74,54.72,48.02
2020-02-06 16:15:00+00:00,34.72,78.6,243.13,137.69,54.68,47.94
2020-02-06 16:30:00+00:00,34.73,78.6,242.71,137.76,54.77,47.955
2020-02-06 16:45:00+00:00,34.65,78.44,241.94,137.435,54.655,47.8758
2020-02-06 17:00:00+00:00,34.635,78.44,242.05,137.575,54.69,47.915
2020-02-06 17:15:00+00:00,34.7022,78.725,242.5,137.84,54.815,47.955
2020-02-06 17:30:00+00:00,34.72,78.73,242.23,137.68,54.78,47.92
2020-02-06 17:45:00+00:00,34.68,78.73,242.1,137.645,54.775,47.965
2020-02-06 18:00:00+00:00,34.71,78.695,242.09,137.65,54.765,47.96
2020-02-06 18:15:00+00:00,34.665,78.72,241.52,137.495,54.8,47.955
2020-02-06 18:30:00+00:00,34.68,78.85,241.32,137.59,54.83,47.9578
2020-02-06 18:45:00+00:00,34.7354,79.005,241.97,137.6877,54.955,47.99
2020-02-06 19:00:00+00:00,34.745,79.16,242.435,137.74,55.06,48.105
2020-02-06 19:15:00+00:00,34.755,79.0842,242.44,137.77,55.08,48.095
2020-02-06 19:30:00+00:00,34.735,79.01,242.32,137.6675,55.045,48.04
2020-02-06 19:45:00+00:00,34.73,78.995,242.34,137.645,55.005,48.055
2020-02-06 20:00:00+00:00,34.725,79.04,242.44,137.54,55.045,48.035
